,고유번호,기업명,자산총계,부채총계,자본총계,당기순이익,연도
5743,00195229,휠라홀딩스,978931670956,499829700915,479101970041,-133328121981,2015
5744,00222532,LG헬로비전,2000272843281,1049060692885,951212150396,59676898564,2015
5745,00239639,삼표시멘트,1107696145006,558497685393,549198459613,-10838171107,2015
5746,00293886,위닉스,236872508809,131495344270,105377164539,-17106049239,2015
5747,00340917,동원F&B,952430434472,430238780705,522191653767,56829273492,2015
5748,00341916,오스템임플란트,393046809615,280981743406,112065066209,16329510122,2015
5749,00357360,한세엠케이,208943053180,57142336388,151800716792,3646472579,2015
5750,00357935,HDC현대EP,560624379193,341952333040,218672046153,44857061339,2015
5751,00375931,인선이엔티,291543980234,146564458608,144979521626,-1763997141,2015
5752,00405320,웹젠,277661536285,76800546805,200860989480,60235114488,2015
5753,00413523,한미글로벌,124677882908,42316818460,82361064448,6685424763,2015
5754,00490151,파트론,509589437666,146996351545,362593086121,45638103815,2015
5755,00541349,셀트리온제약,466771900807,230537478606,236234422201,6733913573,2015
5756,00551920,네오팜,40409457713,7785768876,32623688837,3407145137,2015
5757,00555874,제주항공,477740961199,245922579055,231818382144,47157170433,2015
5758,00557508,GKL,650518244338,194278364494,456239879844,91731837711,2015
5759,00564562,엠씨넥스,272541432512,181538692619,91002739893,16163490921,2015
5760,00595191,후성,261388268660,163394032643,97994236017,13721206184,2015
5761,00687711,한국철강,896577601066,167761254497,728816346569,53619386854,2015
5762,00767460,PI첨단소재,269802134836,59209879820,210592255016,16983489111,2015
5763,00776820,영원무역,2221028528352,858596555352,1362431973000,144523885277,2015
5764,00911955,잇츠한불,388023925369,71220673195,316803252174,83670055770,2015
5765,00939687,동일고무벨트,248608774271,88359798276,160248975995,19221740950,2015
5766,00970453,파마리서치,169306027218,12559295803,156746731415,12877827172,2015
5767,00977650,엔케이맥스,32368511445,3611097002,28757414443,-5373875528,2015
5768,00983271,엔에이치엔,1833329512620,330819364040,1502510148580,165171189987,2015
5769,00989619,알테오젠,39385453998,834622780,38550831218,1208362969,2015
5770,00105101,예스코홀딩스,1264603089638,617256245367,647346844271,19434108909,2015
5771,00105952,LS,9881465000000,6927878000000,2953587000000,-73454000000,2015
5772,00106669,세아베스틸지주,3593929794898,1677317718258,1916612076640,119917874099,2015
5773,00107677,비비안,178009473564,33101748865,144907724699,6659556196,2015
5774,00111689,대우부품,63868170440,34859149286,29009021154,1127999072,2015
5775,00111810,대웅,1242301736207,413822364447,828479371760,54590416385,2015
5776,00114552,도화엔지니어링,313077919078,83155912984,229922006094,17789816583,2015
5777,00118008,동원금속,416663075279,362943334381,53719740898,1600768450,2015
5778,00120526,롯데쇼핑,40693366454506,23605524179664,17087842274842,-345501284632,2015
5779,00121969,에쓰씨엔지니어링,403709398715,286881589741,116827808974,4711154735,2015
5780,00125530,SPC삼립,612875034573,359123830200,253751204373,37618698046,2015
5781,00125743,현대비앤지스틸,581173005080,256677009777,324495995303,3803932562,2015
5782,00125974,삼부토건,1786124862963,2045753447231,-259628584268,-632958231812,2015
5783,00126362,삼성SDI,16225303457752,4972110604907,11253192852845,25685765743,2015
5784,00126371,삼성전기,7269452863202,2954069645289,4315383217913,20643329453,2015
5785,00126380,삼성전자,242179521000000,63119716000000,179059805000000,19060144000000,2015
5786,00126955,삼양식품,296548101862,134007147927,162540953935,-3403323096,2015
5787,00127042,삼양통상,313703174047,83128253953,230574920094,10526522550,2015
5788,00128546,삼천당제약,184260203377,29945294753,154314908624,17874504351,2015
5789,00129013,CJ씨푸드,93610372085,43591127987,50019244098,2552394695,2015
5790,00131832,SK디스커버리,6595000076679,4009221013976,2585779062703,94370549030,2015
5791,00132354,쿠쿠홀딩스,620980562890,114800346137,506180216753,74553484789,2015
5792,00133618,세기상사,45133360413,19595727739,25537632674,-1265558662,2015
5793,00133858,세방전지,1001384893204,233315365307,768069527897,78620268247,2015
5794,00134176,세우글로벌,36979513705,5294419434,31685094271,625009337,2015
5795,00135111,수산중공업,119234421810,30080759288,89153662522,1288161608,2015
5796,00136776,제이준코스메틱,32748490674,19699811870,13048678804,-15495833824,2015
5797,00137368,신풍제지,145668273857,104673913971,40994359886,-14304555647,2015
5798,00138260,SIMPAC,422833444567,190825603318,232007841249,16449972802,2015
5799,00138701,아세아,1592617349423,430920177271,1161697172152,8209681020,2015
5800,00140177,GS리테일,4735505772307,2576478489464,2159027282843,166229574312,2015
5801,00141307,영풍,3987888360796,984446438463,3003441922333,89940120819,2015
5802,00143651,웅진,1203683618645,846218950352,357464668293,20423149471,2015
5803,00145446,이건산업,467596732962,307162933029,160433799933,2502711355,2015
5804,00146542,일정실업,69075802854,11460572036,57615230818,7115043587,2015
5805,00149345,조흥,148992933246,42225328960,106767604286,6637658925,2015
5806,00149947,JW중외제약,613481028258,388074344570,225406683688,1961426542,2015
5807,00150165,브이티지엠피,62449424471,46069317410,16380107061,-24041329133,2015
5808,00151298,DSR제강,184284619404,66215489550,118069129854,9867097775,2015
5809,00152385,에이프로젠 MED,86480980889,55620760330,30860220559,3391320170,2015
5810,00152880,코오롱글로벌,1979654411738,1542039318261,437615093477,-25420154354,2015
5811,00155948,코웰패션,182134506054,64502217390,117632288664,10442321452,2015
5812,00156354,지엠비코리아,459399994166,245094745415,214305248751,11951939281,2015
5813,00156691,한국공항,381351994565,112798735973,268553258592,8831541129,2015
5814,00157681,롯데정밀화학,1684225304215,520645200671,1163580103544,89979153082,2015
5815,00158325,NICE평가정보,190108919839,56459255366,133649664473,22227496603,2015
5816,00158501,에스원,1394426507092,414070537367,980355969725,155434905019,2015
5817,00160205,한국내화,201235777898,99784421240,101451356658,5181220764,2015
5818,00162461,한화솔루션,13852619722836,8921461334624,4931158388212,180415766483,2015
5819,00163716,한창,67607183866,33626446547,33980737319,-635087000,2015
5820,00164830,한국조선해양,49469064992000,34042961419000,15426103573000,-1375768355000,2015
5821,00165413,롯데케미칼,11467808898774,3912222823918,7555586074856,990655495309,2015
5822,00169048,HLB글로벌,58354657250,20828233312,37526423938,216540565,2015
5823,00173032,동화기업,1143885776933,573430593690,570455183243,49983829492,2015
5824,00173102,모나리자,78701061118,13688090886,65012970232,4862457699,2015
5825,00174527,화성산업,473477371556,187530485468,285946886088,24296684687,2015
5826,00178754,동아지질,259436781550,121046739956,138390041594,4502068347,2015
5827,00190321,케이티,29341185000000,17175720000000,12165465000000,631288000000,2015
5828,00203315,콘텐트리중앙,455951828160,377727105124,78224723036,19629839802,2015
5829,00209780,케이씨,403859115648,101004226260,302854889388,45689088382,2015
5830,00220561,광주신세계,659495158109,168114361799,491380796310,45901413270,2015
5831,00234412,신세계인터내셔날,914201108537,449405240521,464795868016,20988506132,2015
5832,00247975,솔브레인홀딩스,731701917451,239037532020,492664385431,80587127835,2015
5833,00258801,카카오,3188477733309,603002737682,2585474995627,78764757714,2015
5834,00265324,CJ ENM,2988232404363,1638102960054,1350129444309,112018538766,2015
5835,00266961,NAVER,4385913018000,2116334499000,2269578519000,516986279000,2015
5836,00365387,AJ네트웍스,1725200197495,1327188368579,398011828916,28991066418,2015
5837,00365590,HLB생명과학,42698933551,16803901597,25895031954,-17040984695,2015
5838,00398701,엘앤에프,168390495196,109301281483,59089213713,-4999321393,2015
5839,00411385,유비쿼스홀딩스,260011880839,55593250349,204418630490,29510236150,2015
5840,00415594,동국S&C,401898259652,126097703554,275800556098,23750009518,2015
5841,00441243,형지엘리트,188019457825,96845293236,91174164589,23523668389,2015
5842,00476498,컴투스,582147905308,73141779493,509006125815,125815627149,2015
5843,00508344,SK디앤디,755184959433,500968108952,254216850481,20158354777,2015
5844,00530185,이엔에프테크놀로지,221554089167,75860167174,145693921993,29047930652,2015
5845,00531917,톱텍,209099390316,60581004619,148518385697,12647162400,2015
5846,00536541,에코프로,220544003505,118711626432,101832377073,189521071,2015
5847,00540605,이월드,218042327892,91703667029,126338660863,-2436192733,2015
5848,00545929,제넥신,142100585608,16334241244,125766344364,-1426677194,2015
5849,00556907,에이스테크,492382629685,348924531712,143458097973,10769637026,2015
5850,00623661,원익머트리얼즈,234156234910,31663544166,202492690744,21222785409,2015
5851,00631837,안트로젠,18487653142,1848346412,16639306730,-58309085,2015
5852,00693554,티케이케미칼,550696126272,313940312435,236755813837,12220611662,2015
5853,00787376,대성에너지,627437222936,342248935506,285188287430,13726684253,2015
5854,00816544,토니모리,155576268734,38558726897,117017541837,13437508191,2015
5855,01042775,만도,4159811032385,2794053540941,1365757491444,129573846109,2015
5856,01061558,덕산네오룩스,114214264706,9952074018,104262190688,2167492541,2015
5857,00103042,케이씨티시,363554473900,191533276670,172021197230,9071982622,2015
5858,00104768,가온전선,520474258725,257894369401,262579889324,2135800210,2015
5859,00105855,엘에스일렉트릭,2251673934546,1236975243539,1014698691007,70553628426,2015
5860,00107224,남선알미늄,286102328935,183034181959,103068146976,14881686295,2015
5861,00107987,남해화학,517179022061,131563425100,385615596961,20453621161,2015
5862,00108065,쎌마테라퓨틱스,28438164265,22304135058,6134029207,-27656403305,2015
5863,00108135,녹십자홀딩스,2058661120086,751282334939,1307378785147,112848610114,2015
5864,00108241,농심,2418707598483,772235674267,1646471924216,117412115846,2015
5865,00111458,대영포장,210805562854,86044062272,124761500582,-7023126795,2015
5866,00111704,대우조선해양,18880345263274,18261474032449,618871230825,-2209243774876,2015
5867,00111847,대원강업,1157468858936,647095079975,510373778961,26264887404,2015
5868,00113234,대한제당,1541681141000,1116814333000,424866808000,-17563816000,2015
5869,00113410,CJ대한통운,4500489063722,2128783996099,2371705067623,48984004454,2015
5870,00113997,일진머티리얼즈,436708000000,203867000000,232841000000,-63271000000,2015
5871,00114808,동국제약,274799400741,74184569258,200614831483,27226501986,2015
5872,00115065,동남합성,68268554960,14629862382,53638692578,3459735861,2015
5873,00116949,디티알오토모티브,1064506281853,339060524784,725445757069,74664005188,2015
5874,00117027,알루코,429140446746,264912199334,164228247412,19780940285,2015
5875,00118275,디아이,171701971278,56188323348,115513647930,1425500392,2015
5876,00118451,동일제강,144589505672,16157450377,128432055295,6577924960,2015
5877,00119195,동화약품,317187030052,87069287627,230117742425,5608652157,2015
5878,00121534,MH에탄올,78996051564,21111704093,57884347471,7778593323,2015
5879,00123143,보령,330928386395,134988167498,195940218897,20301086032,2015
5880,00123718,부광약품,253660191485,28506805606,225153385879,25139405303,2015
5881,00124540,대우건설,10152059203382,7321377914729,2830681288653,142037370539,2015
5882,00126089,대유플러스,784472055577,677878811259,106593244318,-172926449,2015
5883,00126937,삼양홀딩스,3071422000000,1275059000000,1796363000000,78016000000,2015
5884,00127802,삼익THK,219305574946,68816914569,150488660377,17797666543,2015
5885,00131197,서원,244994345984,178299104017,66695241967,-56664799214,2015
5886,00132637,동원시스템즈,1272359911634,960928571449,311431340185,46100711998,2015
5887,00134316,세원정공,603983799879,77565178817,526418621062,64116921217,2015
5888,00134963,송원산업,846381000000,529968000000,316413000000,28645000000,2015
5889,00136378,신세계,7918168375576,3857275265150,4060893110426,433181912826,2015
5890,00137252,사조동아원,539326184716,478001735128,61324449588,-34607515779,2015
5891,00138190,GS글로벌,800714753155,597989807666,202724945489,-46728650355,2015
5892,00139889,SKC,3688196893761,2131892823967,1556304069794,245594083582,2015
5893,00141149,영진약품,193695300687,93271467724,100423832963,3386324333,2015
5894,00148920,조광페인트,240788271189,74711701721,166076569468,19297939489,2015
5895,00149026,CS홀딩스,284933124402,39069232917,245863891485,29603865258,2015
5896,00152862,코오롱,3291820462346,2486323367033,805497095313,-75769787008,2015
5897,00153621,참엔지니어링,643323601627,618183632497,25139969130,-17516365852,2015
5898,00153861,태영건설,3011325835538,1747197123937,1264128711601,16561964826,2015
5899,00155258,포스코스틸리온,431890799330,256216569560,175674229770,7825108204,2015
5900,00155319,POSCO홀딩스,80408759246293,35338537276364,45070221969929,-96181234235,2015
5901,00157991,한국석유공업,240164601570,110996722998,129167878572,14505590680,2015
5902,00159810,카프로,437356250620,177140468998,260215781622,-6053911584,2015
5903,00160047,한국앤컴퍼니,2666933000908,100289038185,2566643962723,172703147138,2015
