기업명,자산총계,부채총계,자본총계,당기순이익,연도
SHD,74352137545,36535561617,37816575928,505479902,2014
써니전자,30412762040,4535552991,25877209049,-737649139,2014
S-Oil,1.02557E+13,5.34672E+12,4.90902E+12,-2.87828E+11,2014
SGC이테크건설,1.31555E+12,1.01699E+12,2.9856E+11,44607157570,2014
오뚜기,1.35156E+12,5.28239E+11,8.23321E+11,94111327807,2014
유한양행,1.61597E+12,3.40107E+11,1.27586E+12,90947777976,2014
현대제철,2.89338E+13,1.5119E+13,1.38148E+13,7.82295E+11,2014
일신석재,81397962123,26106448159,55291513964,-568365902,2014
전방,5.06373E+11,3.29703E+11,1.76669E+11,-24181622772,2014
제일기획,1.84385E+12,9.61162E+11,8.8269E+11,1.02022E+11,2014
대유에이텍,7.49322E+11,6.26154E+11,1.23168E+11,15304353519,2014
진흥기업,4.42127E+11,3.32241E+11,1.09886E+11,-17572317413,2014
인터지스,5.00465E+11,3.01058E+11,1.99407E+11,3611678103,2014
천일고속,62273002240,16014358931,46258643309,4809291857,2014
포스코케미칼,7.216E+11,2.06785E+11,5.14815E+11,73290205193,2014
한국주강,75730589925,9253271049,66477318876,-2105876320,2014
한독,5.15487E+11,2.07713E+11,3.07774E+11,1473262324,2014
한올바이오파마,87171186696,41361752022,45809434674,-12658084909,2014
한일홀딩스,2.12236E+12,6.8203E+11,1.44033E+12,95172109261,2014
한진,1.95592E+12,1.17004E+12,7.85879E+11,41791236742,2014
현대모비스,3.91119E+13,1.58258E+13,2.32861E+13,3.39251E+12,2014
E1,3.65817E+12,2.4114E+12,1.24677E+12,40879736699,2014
화천기계,1.8293E+11,56597726631,1.26332E+11,6916536073,2014
신흥,1.23442E+11,40493548668,82948188905,6696412668,2014
다우기술,5.3385E+12,4.08843E+12,1.25007E+12,84949965361,2014
디씨엠,1.56796E+11,21228097097,1.35568E+11,185143906,2014
대주전자재료,1.15154E+11,72799140185,42354677806,-6361526797,2014
SK,5.30704E+12,2.70467E+12,2.60237E+12,2.40347E+11,2014
KH 필룩스,1.01017E+11,35470198713,65546373168,5234984645,2014
코엔텍,1.04499E+11,14379638273,90119012056,9843323478,2014
HLB,54251208787,31231152892,23020055895,-3247509972,2014
코스맥스비티아이,4.05561E+11,1.30005E+11,2.75556E+11,15890507044,2014
SNT홀딩스,2.03939E+12,6.83348E+11,1.35604E+12,66985247831,2014
나노엔텍,43261141629,7758770129,35502371500,-2464001135,2014
케이티앤지,7.31714E+12,1.66399E+12,5.65316E+12,8.00412E+11,2014
주성엔지니어링,3.0331E+11,1.96294E+11,1.07017E+11,-21056975376,2014
JYP Ent.,73883530158,17932265240,55951264918,7850144006,2014
오스코텍,36269210373,14486007495,21783202878,-2056869595,2014
비케이탑스,1.27822E+11,92491628678,35330755154,1.43497E+11,2014
CJ CGV,1.25492E+12,8.6374E+11,3.91179E+11,16019849199,2014
아이마켓코리아,1.09049E+12,6.5738E+11,4.33106E+11,44140122377,2014
KTcs,3.03735E+11,1.56212E+11,1.47523E+11,13322525931,2014
CMG제약,58068325650,9065682050,49002643600,158038851,2014
LG전자,3.70684E+13,2.40773E+13,1.29911E+13,5.01357E+11,2014
하이스틸,2.4862E+11,1.17325E+11,1.31295E+11,-478686023,2014
위메이드,5.42015E+11,73819254620,4.68196E+11,2.06304E+11,2014
로보스타,78663280067,49221751747,29441528320,1891467041,2014
HLB테라퓨틱스,58518033961,36001561341,22516472620,-1553007939,2014
진도,1.56519E+11,80771132721,75748346909,7621144527,2014
메디톡스,1.68511E+11,86921142014,81589637506,43627867915,2014
아모레퍼시픽,3.85458E+12,9.76255E+11,2.87832E+12,3.85134E+11,2014
SK이노베이션,3.51013E+13,1.90403E+13,1.60611E+13,-5.37166E+11,2014
HJ중공업,6.47028E+12,4.89721E+12,1.57308E+12,-2.99811E+11,2014
화인베스틸,2.53345E+11,1.48356E+11,1.0499E+11,18269744312,2014
알서포트,59150489076,5354274702,53796214374,-461110982,2014
레고켐바이오,33755228741,13711699607,20043529134,-8685693805,2014
미원화학,90882279515,21129097865,69753181650,8927018023,2014
한국타이어앤테크놀로지,8.32008E+12,3.80361E+12,4.51647E+12,6.99295E+11,2014
서연이화,1.46538E+12,9.4273E+11,5.22655E+11,53464360389,2014
디와이파워,2.23056E+11,1.32595E+11,90461408471,954245625,2014
경농,2.84623E+11,1.15707E+11,1.68916E+11,7099305307,2014
고려제강,2.52299E+12,1.04922E+12,1.47377E+12,2.90528E+11,2014
인지컨트롤스,4.46267E+11,2.53266E+11,1.93001E+11,741793042,2014
국도화학,6.37431E+11,2.58357E+11,3.79074E+11,20935128331,2014
케이씨씨,8.65453E+12,2.42523E+12,6.22931E+12,3.26694E+11,2014
LG이노텍,4.42876E+12,2.73227E+12,1.69649E+12,1.12677E+11,2014
기신정기,2.30626E+11,14271827390,2.16355E+11,19692368056,2014
휴니드테크놀러지스,1.3465E+11,70328209436,64321386114,1647678523,2014
KR모터스,1.36844E+11,91067796288,45776368023,-12727830014,2014
깨끗한나라,4.6979E+11,2.89251E+11,1.80539E+11,2634567647,2014
대한항공,2.34657E+13,2.12646E+13,2.20116E+12,-6.12921E+11,2014
동방아그로,1.61451E+11,41438483707,1.20013E+11,7601313217,2014
TYM,3.49592E+11,2.20739E+11,1.56459E+11,-8895307390,2014
진원생명과학,40766159438,6034972018,34731187420,-6491730230,2014
동진쎄미켐,6.27707E+11,4.88866E+11,1.38842E+11,10636398033,2014
GS건설,1.30947E+13,9.5131E+12,3.58161E+12,-22452682512,2014
만호제강,2.63715E+11,45901279910,2.17813E+11,5272980751,2014
명문제약,1.90661E+11,1.17508E+11,73152407934,-42998166,2014
방림,2.61029E+11,87992870152,1.73037E+11,3353010273,2014
인스코비,23903472180,2983972896,20919499284,-7957419884,2014
AK홀딩스,2.77315E+12,1.94614E+12,8.27013E+11,94294010514,2014
에스엘,1.37944E+12,6.31286E+11,7.48154E+11,94831042935,2014
체시스,89059899741,63868715080,25191184661,-7458813102,2014
삼성엔지니어링,6.15187E+12,5.19852E+12,9.53344E+11,56353493772,2014
삼화페인트공업,5.0507E+11,2.25408E+11,2.79662E+11,35531768306,2014
성신양회,1.11565E+12,7.69015E+11,3.46639E+11,8241290902,2014
SG세계물산,2.89974E+11,90706507147,1.99267E+11,-6741547809,2014
신도리코,9.15625E+11,95686146651,8.19939E+11,17115417346,2014
신송홀딩스,2.378E+11,78453491561,1.59347E+11,3464886205,2014
에스엠코어,79092863493,28253085040,50839778453,6375091846,2014
지투알,3.98436E+11,2.73057E+11,1.25379E+11,9537454257,2014
우신시스템,2.06045E+11,1.13303E+11,92742608474,12107594929,2014
에이엔피,3.32655E+11,2.59715E+11,72940748914,2210589198,2014
유유제약,96264545311,23988066158,72276479153,1931880412,2014
아센디오,72695478362,36998864991,35696613371,-17968686060,2014
일동홀딩스,6.20346E+11,2.87396E+11,3.3295E+11,11934652461,2014
하이트진로,3.42236E+12,2.09444E+12,1.32793E+12,21253791241,2014
센트럴인사이트,96783736964,60218852575,36564884389,-14615088864,2014
한국단자공업,6.46697E+11,1.47724E+11,4.98973E+11,57545129256,2014
한솔테크닉스,4.08384E+11,2.06842E+11,2.01542E+11,-15314356328,2014
유나이티드,2.17101E+11,55265966668,1.61835E+11,18479330384,2014
한화,1.23684E+14,1.11569E+14,1.21152E+13,-1.63026E+11,2014
한농화성,1.4896E+11,62050711427,86909544992,7781085928,2014
한미반도체,2.4826E+11,43307024014,2.04953E+11,29822275252,2014
한진중공업홀딩스,2.7222E+12,1.6149E+12,1.10731E+12,-1.35021E+11,2014
유수홀딩스,4.10412E+11,1.89266E+11,2.21146E+11,-44544354802,2014
동일산업,3.56925E+11,41048067606,3.15877E+11,11211039922,2014
미래산업,64768918099,26894155811,37874762288,-13017534649,2014
BGF,1.33847E+12,7.6639E+11,5.72085E+11,1.01468E+11,2014
네패스,3.85539E+11,2.361E+11,1.49439E+11,-11628273112,2014
티씨케이,91065078297,8780992508,82284085789,4749165881,2014
대원전선,2.10852E+11,1.34154E+11,76698914513,1351077255,2014
케이티알파,2.26995E+11,31429054583,1.95566E+11,12205644856,2014
주연테크,30633859604,5558891925,25074967679,-1099586822,2014
현대로템,4.40083E+12,2.66216E+12,1.73867E+12,-15108710000,2014
새론오토모티브,2.19397E+11,42787909348,1.76609E+11,23829717865,2014
다스코,1.06206E+11,29335148900,76870711698,6340531249,2014
LG화학,1.81276E+13,5.86179E+12,1.22659E+13,8.54025E+11,2014
NHN한국사이버결제,1.49766E+11,66028221478,83737918428,8430948873,2014
현대글로비스,6.19621E+12,3.42514E+12,2.77108E+12,5.3624E+11,2014
HSD엔진,1.5403E+12,8.39595E+11,7.00702E+11,-42230893547,2014
유니온머티리얼,1.46708E+11,53997099919,92710427140,3555079871,2014
현대홈쇼핑,1.55025E+12,2.8471E+11,1.26554E+12,1.47847E+11,2014
세이브존I&C,5.12624E+11,2.01592E+11,3.11031E+11,25178635216,2014
대웅제약,6.94264E+11,2.38758E+11,4.55506E+11,30469955819,2014
메타랩스,1.44811E+11,89898119424,54912952666,-4037119141,2014
이아이디,46246159556,29765012631,16481146925,-22742387324,2014
금호타이어,4.80466E+12,3.47867E+12,1.32599E+12,1.31608E+11,2014
GS,1.50728E+13,7.85486E+12,7.21791E+12,-3.20729E+11,2014
비상교육,2.45738E+11,89942937134,1.55795E+11,10488934330,2014
동양고속,2.24095E+11,1.00285E+11,1.2381E+11,11685376697,2014
아미코젠,54367133229,4347571551,50019561678,7512732986,2014
KPX홀딩스,1.15403E+12,2.95234E+11,8.58795E+11,38096266758,2014
와이지엔터테인먼트,3.40462E+11,94289001722,2.46173E+11,18275883100,2014
일진전기,7.94512E+11,4.81015E+11,3.13497E+11,12896523462,2014
LX하우시스,2.05707E+12,1.227E+12,8.30061E+11,63589000000,2014
씨젠,1.38453E+11,43618381710,94834881569,9145300597,2014
메지온,77874767908,11724052295,66150715613,-2567820636,2014
사람인에이치알,66036601967,6250388939,59786213028,3250821081,2014
이마트,1.38275E+13,6.76774E+12,7.05972E+12,2.91918E+11,2014
강남제비스코,4.90785E+11,91045720760,3.9974E+11,38535135407,2014
에이프로젠제약,84828017989,22714788454,62113229535,-4395891207,2014
경인전자,61733224927,4258589278,57474635649,-994757137,2014
고려산업,1.56033E+11,79915240942,76117815450,9047448636,2014
극동유화,1.88576E+11,68907927910,1.19668E+11,9300068269,2014
현대그린푸드,1.88297E+12,5.01238E+11,1.38173E+12,97945207000,2014
금호전기,5.1568E+11,3.21046E+11,1.94634E+11,-4626424087,2014
대구백화점,6.40061E+11,2.26785E+11,4.13276E+11,5745802798,2014
대림통상,2.55369E+11,1.2902E+11,1.26349E+11,-1588604033,2014
대양금속,1.04909E+11,99646362615,5262571506,-18097261580,2014
디아이씨,5.63513E+11,3.94893E+11,1.6862E+11,3822261408,2014
대한제분,9.00382E+11,2.75685E+11,6.24697E+11,36846461154,2014
케이비아이동국실업,5.16397E+11,3.42954E+11,1.73443E+11,-4781297550,2014
TCC스틸,5.51001E+11,3.61963E+11,1.89038E+11,-15813609820,2014
동원산업,1.46488E+12,7.75413E+11,5.83924E+11,58644348339,2014
동원수산,99712286936,65476731166,34235555770,-7514418911,2014
LG,1.73327E+13,4.74687E+12,1.25858E+13,8.34264E+11,2014
롯데푸드,1.19315E+12,3.61169E+11,8.31982E+11,59873062026,2014
문배철강,1.12624E+11,29108979583,83515442967,2731667247,2014
포스코인터내셔널,9.34087E+12,6.96614E+12,2.37473E+12,1.76385E+11,2014
삼성공조,2.52695E+11,68440624912,1.84254E+11,9669698322,2014
F&F 홀딩스,3.22662E+11,1.33137E+11,1.89525E+11,13981013444,2014
삼영무역,2.96279E+11,51084949847,2.45194E+11,21517605297,2014
삼익악기,3.78837E+11,1.66326E+11,2.12511E+11,10598715149,2014
CJ프레시웨이,6.73102E+11,4.77785E+11,1.95317E+11,11949304374,2014
삼호개발,1.98353E+11,76509888744,1.21843E+11,3601063957,2014
삼화전기,1.26584E+11,89871228728,36712584775,18999086,2014
까뮤이앤씨,1.29648E+11,93950381561,35697347397,2285412479,2014
상신브레이크,3.0127E+11,1.87704E+11,1.13566E+11,18928735741,2014
서울도시가스,1.62669E+12,7.66909E+11,8.59783E+11,62159485927,2014
서울식품공업,51525320071,26830422429,24694897642,248238039,2014
선도전기,1.32828E+11,55943701470,76884021890,1571954939,2014
성안,2.62895E+11,1.59317E+11,1.03578E+11,-3806790213,2014
신성이엔지,3.41637E+11,2.91354E+11,50282890106,-11389865722,2014
신풍제약,4.09295E+11,2.17781E+11,1.91514E+11,3354194148,2014
키다리스튜디오,37934586661,15087301549,22847285112,3860216924,2014
영보화학,1.72188E+11,73898537063,98289204461,3357191700,2014
오리콤,1.31412E+11,70060650432,61351668004,2502799760,2014
일양약품,4.3083E+11,2.47367E+11,1.83463E+11,-5656850552,2014
자화전자,3.59581E+11,1.00226E+11,2.59354E+11,22489386191,2014
CJ,2.30393E+13,1.39694E+13,9.06987E+12,5.08633E+11,2014
종근당홀딩스,3.02656E+11,1.14191E+11,1.88465E+11,13301001809,2014
크라운해태홀딩스,1.08982E+12,8.2508E+11,2.6474E+11,23775601061,2014
태림포장,5.62807E+11,1.8349E+11,3.79317E+11,17885472687,2014
태평양물산,6.01878E+11,4.34025E+11,1.67852E+11,1089118052,2014
비츠로셀,75134092917,11250407168,63883685749,893600390,2014
SK텔레콤,2.79412E+13,1.2693E+13,1.52483E+13,1.02854E+12,2014
DB하이텍,9.84877E+11,8.64174E+11,1.20703E+11,-77008843882,2014
한샘,4.96022E+11,2.05981E+11,3.20488E+11,86692476942,2014
한성기업,2.13605E+11,1.59021E+11,54583521629,-12248668395,2014
서연,2.26658E+12,1.38065E+12,8.85923E+11,2.56263E+11,2014
한일철강,3.15185E+11,1.5215E+11,1.63035E+11,-3532824203,2014
현대건설,1.82446E+13,1.14573E+13,6.78731E+12,4.7934E+11,2014
현대코퍼레이션,1.92666E+12,1.25964E+12,6.67022E+11,33858459905,2014
호텔신라,1.90745E+12,1.17748E+12,7.29972E+11,73482881944,2014
화승인더스트리,5.17705E+11,4.1795E+11,99755246486,-11083941702,2014
화신,9.27527E+11,5.49906E+11,3.7762E+11,43899943172,2014
한섬,1.04824E+12,2.23574E+11,8.24666E+11,36375237191,2014
케이엠더블유,2.95509E+11,1.9364E+11,1.0187E+11,-12511355184,2014
강원랜드,3.37513E+12,6.6977E+11,2.70536E+12,3.59349E+11,2014
팜스코,7.27462E+11,4.6223E+11,2.65232E+11,10499357175,2014
신세계푸드,3.82467E+11,96993262187,2.85473E+11,4202471712,2014
상상인,4.67464E+11,3.69678E+11,97786379955,20680303225,2014
대아티아이,92489261619,26158433194,66330828425,4941383834,2014
진양화학,46041576822,16149945697,29891631125,5247290571,2014
텔코웨어,1.15489E+11,15334983559,1.00154E+11,7610953518,2014
휴비스,8.99691E+11,5.15266E+11,3.84424E+11,28410731477,2014
리노공업,1.66578E+11,10316744695,1.56261E+11,30866898279,2014
티비에이치글로벌,5.23804E+11,2.52002E+11,2.71802E+11,24229859513,2014
멀티캠퍼스,1.4057E+11,22300775667,1.18269E+11,10397582025,2014
현대백화점,5.68392E+12,1.89495E+12,3.78897E+12,2.91024E+11,2014
비에이치,2.63922E+11,1.6228E+11,1.01642E+11,12718210316,2014
다이나믹디자인,3.51752E+11,2.01293E+11,1.50459E+11,19096566226,2014
이엔플러스,12279913780,4545643819,7734269961,752801874,2014
STX엔진,9.9405E+11,1.03649E+12,-42437000000,-74402000000,2014
LIG넥스원,1.62594E+12,1.26782E+12,3.58116E+11,50554088497,2014
다원시스,1.2298E+11,59296853578,63683388517,6002019787,2014
코오롱생명과학,2.08896E+11,72721184535,1.36175E+11,5855259507,2014
유진테크,1.90972E+11,17776099958,1.73196E+11,14950938281,2014
이노션,1.1742E+12,7.4686E+11,4.27339E+11,83835154818,2014
쌍방울,1.38676E+11,61936408380,76740016028,-1247594058,2014
미원홀딩스,2.03527E+11,31060932029,1.72466E+11,26144084876,2014
콜마비앤에이치,91966168266,31355374560,60610793706,20960683358,2014
KG케미칼,9.28918E+11,4.95752E+11,4.33166E+11,40661443666,2014
경동나비엔,4.01659E+11,2.11637E+11,1.90022E+11,9380053996,2014
경방,1.30184E+12,6.54173E+11,6.47669E+11,11488470568,2014
계룡건설산업,1.23826E+12,9.36568E+11,3.01688E+11,-1.11067E+11,2014
광명전기,1.3858E+11,59883993695,78696029518,9107330813,2014
남광토건,5.25553E+11,5.91472E+11,-65919546367,-1.05988E+11,2014
사조대림,3.63336E+11,2.16183E+11,1.47153E+11,6644567125,2014
대림비앤코,2.6607E+11,1.26309E+11,1.39761E+11,3256537881,2014
대한화섬,5.23872E+11,1.10932E+11,4.1294E+11,-14619595768,2014
대현,2.25743E+11,1.15925E+11,1.09818E+11,4680720704,2014
동방,6.51999E+11,5.3611E+11,1.1589E+11,-14172872755,2014
동부건설,8.52615E+11,8.282E+11,24415006287,-2.34203E+11,2014
동양,8.30448E+11,4.55495E+11,3.74953E+11,6.32019E+11,2014
DRB동일,6.17245E+11,2.82963E+11,3.34282E+11,48312861459,2014
무림P&P,1.1497E+12,6.02774E+11,5.46922E+11,-10328834594,2014
모나미,1.68281E+11,1.10863E+11,57418308990,3175054950,2014
미원상사,2.28635E+11,83357993630,1.45277E+11,11674825819,2014
태경비케이,1.78477E+11,64049286642,1.14427E+11,4565530571,2014
사조씨푸드,2.46046E+11,79894154830,1.66151E+11,9312972033,2014
삼아알미늄,1.94142E+11,85398346784,1.08744E+11,884047096,2014
삼영전자공업,4.81517E+11,28600387291,4.52917E+11,18509799831,2014
삼일제약,1.08291E+11,52875900740,55415123038,-11189534423,2014
포스코엠텍,2.90956E+11,2.40222E+11,50734118605,-1.05446E+11,2014
삼정펄프,1.80737E+11,24349358505,1.56387E+11,6565555874,2014
코스모신소재,2.65169E+11,1.9299E+11,72179016092,-23318686518,2014
서울반도체,1.18029E+12,5.70592E+11,6.097E+11,677245977,2014
세하,1.76951E+11,1.67205E+11,9745441302,-22013710745,2014
신대양제지,4.01781E+11,1.27658E+11,2.74123E+11,16423727414,2014
무림페이퍼,2.15786E+12,1.55839E+12,5.99475E+11,-41167970432,2014
유니켐,40767618221,31249204813,9518413408,-12390914810,2014
에넥스,1.2557E+11,71504262902,54066167017,5047728896,2014
한솔로지스틱스,1.78713E+11,71389101277,1.07324E+11,1027625905,2014
영풍제지,1.16411E+11,16984071856,99426594064,1534203350,2014
사조오양,1.73322E+11,99409400888,73912270845,3106867322,2014
동서,1.17576E+12,1.015E+11,1.07426E+12,1.31014E+11,2014
파미셀,98844665046,15442843826,83401821220,-28768437024,2014
이구산업,2.74955E+11,1.66035E+11,1.0892E+11,2145993532,2014
인천도시가스,3.78149E+11,2.21676E+11,1.56473E+11,23420735365,2014
일진홀딩스,1.11841E+12,6.78758E+11,4.39653E+11,20524335354,2014
제일파마홀딩스,4.09567E+11,1.74354E+11,2.35213E+11,2095459408,2014
퍼스텍,2.00023E+11,1.29284E+11,70738920034,1623964842,2014
조광피혁,2.03736E+11,33347039074,1.70389E+11,7869791280,2014
조선내화,1.11091E+12,4.60468E+11,6.50441E+11,48711360338,2014
아이에이치큐,1.03487E+11,30753290068,72733616252,5097053096,2014
포스코 ICT,8.24421E+11,4.36414E+11,3.88007E+11,23949662008,2014
롯데하이마트,2.77464E+12,1.0895E+12,1.68513E+12,96437767401,2014
NICE,1.191E+12,5.23909E+11,6.67096E+11,53713406710,2014
한전기술,7.77612E+11,3.70482E+11,4.07131E+11,54758999261,2014
한전KPS,9.25544E+11,2.27523E+11,6.98021E+11,1.68296E+11,2014
한국전자홀딩스,1.98274E+11,77637154156,1.20637E+11,1098429125,2014
한국카본,3.43288E+11,61052471524,2.82235E+11,19731902420,2014
한국프랜지공업,6.56706E+11,3.93842E+11,2.62864E+11,2444184096,2014
한신기계공업,87406905374,22476130167,64930775207,6629279309,2014
DB,3.65853E+11,2.55604E+11,1.1025E+11,-1.24526E+11,2014
한일현대시멘트,4.69581E+11,4.1368E+11,55900939454,2.83394E+11,2014
더존비즈온,2.10571E+11,92901511644,1.17669E+11,10940569747,2014
신일전자,91207431507,38773000726,52434430781,-1740199667,2014
인팩,1.64019E+11,70252716481,93766718779,14320879455,2014
에스제이엠홀딩스,2.39584E+11,34915386921,2.04669E+11,16920647009,2014
유진기업,1.24236E+12,6.67669E+11,5.74689E+11,-5160189051,2014
황금에스티,2.50683E+11,70700495008,1.79983E+11,8871014862,2014
지니뮤직,83386240651,27068955050,56317285601,3239863074,2014
현대에버다임,3.11323E+11,1.71444E+11,1.3988E+11,13279614205,2014
YG PLUS,1.09807E+11,4785618457,1.05021E+11,-3460941692,2014
제이에스코퍼레이션,1.24471E+11,68285422684,56185677397,19059161907,2014
에스에프에이,6.13179E+11,1.35693E+11,4.77486E+11,41305760054,2014
헬릭스미스,70368894648,3304506686,67064387962,158583518,2014
아프리카TV,62241816256,19303341351,42938474905,2751350348,2014
에스앤에스텍,84430571007,37113851116,47316719891,-5185082776,2014
유엔젤,60241806796,7226036358,53015770438,-9639978564,2014
삼성출판사,1.5574E+11,57707471550,98032350089,6949602145,2014
테스,1.10604E+11,26623175770,83980869251,14654218284,2014
차바이오텍,6.20885E+11,1.8343E+11,4.37454E+11,2852019409,2014
CJ제일제당,1.33825E+13,8.43265E+12,4.94988E+12,1.37851E+11,2014
